A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,Y
2.00127,115.38,27.6972,72.1967,109.93,0.541663,64.2601,61.0429,39.0869,24.9857,28.9012,15.4662,4.70361,5.28411,30.4429,107.054,12.9147,2.49506,0.961008,179.091,166.139,120.996,1.02164,248.608,281.065,32.4573,141.737,117.012,516.712,-0.336977,167.085,179.886,16.5065,29.832,123.629,169.049,243.214,241.216,25.7078,-0.979028,243.227,25.442,26.6303,103.033,253.448,608.519,679.633,20.0169,2848.28,2.67437,55.7328,107.765,0.057619,110.037
2.00204,115.74,27.4472,72.1967,110.042,0.54071,64.2047,61.0429,39.0869,24.986,28.9265,15.2347,4.71331,5.27724,30.4591,107.16,13.1387,2.50087,1.03722,179.277,166.102,120.853,1.02335,248.349,280.619,32.2695,142.768,116.509,516.201,-0.337911,167.085,180.082,16.6844,29.8426,123.339,169.048,242.998,240.981,26.5183,-0.978104,242.892,31.756,26.6303,146.277,252.994,606.653,671.86,19.9614,2828.59,2.56215,55.9033,146.395,0.000917,109.959
1.9966,115.995,27.415,72.1851,109.93,0.543084,64.2784,61.0429,39.0866,25.1727,28.8157,15.3662,4.69935,5.26718,30.4512,107.326,12.9902,2.48266,0.93219,179.167,166.177,121.145,0.969319,248.271,280.392,32.121,142.751,116.157,517.433,-0.335155,167.113,179.945,16.7535,29.8428,124.006,168.986,242.846,240.418,25.8308,-0.978569,242.75,27.5836,26.6303,119.359,253.014,607.101,639.471,20.0166,2835.58,2.56215,52.5586,122.1,1.83771,109.983
1.99658,115.958,27.618,72.1967,110.042,0.541647,64.2775,61.0429,39.1804,25.1911,28.9675,15.3553,4.70193,5.27388,30.4353,107.411,12.9908,2.49644,0.948875,179.205,166.177,121.561,1.01412,248.122,280.427,32.3057,142.896,115.925,517.212,-0.337,167.14,179.972,16.783,29.8806,123.756,168.945,242.762,241.067,25.3363,-0.979036,242.639,27.9753,26.6331,123.197,252.666,605.936,652.383,20.0078,2853.74,2.56028,56.2054,126,2.17868,109.975
1.99747,116.093,27.5014,72.1967,109.93,0.541663,64.7203,61.1195,39.1807,25.2868,28.9247,15.4821,4.36709,5.22551,30.4751,106.517,12.8043,2.38457,0.87614,179.244,166.44,121.333,0.961582,248.013,280.016,32.0031,144.242,115.951,516.745,-0.337468,167.197,180.031,16.8424,29.84,123.945,169.008,242.652,241.459,26.1288,-0.97763,242.611,28.6416,26.6331,125.067,252.536,600.813,618.899,19.9791,2847.33,2.44994,51.8954,127.575,0.000932,109.975
1.97591,115.842,27.6404,72.1967,110.042,0.542116,65.1763,61.2299,39.2929,25.1727,28.7719,15.5227,4.92309,5.32595,30.4838,106.937,12.6876,2.69059,0.934784,179.501,166.814,123.114,0.793712,248.127,280.019,31.8921,145.439,116.828,517.026,-0.336533,167.337,180.334,17.0101,29.8455,127.022,169.135,242.696,241.136,23.7497,-0.980907,242.387,24.7096,26.6331,99.6396,252.602,602.64,663.795,19.9891,2816.07,2.56215,53.7269,103.703,0.002035,110.03
1.92677,116.16,27.6396,72.1967,110.042,0.542116,64.6405,61.3421,39.2926,25.3971,28.6758,15.4733,4.30658,5.23204,30.4591,108.299,12.5391,2.34465,1.03634,179.352,166.776,125.763,0.72918,249.36,279.534,30.1744,141.463,115.236,516.098,-0.339321,167.562,180.166,16.4942,29.8643,128.205,169.472,243.346,241.659,20.529,-0.985552,242.414,29.7971,27.3543,133.897,252.623,592.342,684.578,19.951,2936.87,2.67437,48.6664,137.094,0.05198,110.006
1.9265,115.32,27.2786,72.1967,110.042,0.540257,64.8041,61.0429,39.3674,25.4719,28.5817,15.5272,4.25733,5.20124,30.4431,106.784,12.3544,2.33408,0.96458,179.355,167.001,119.345,1.06085,249.622,279.457,29.8356,144.476,115.808,516.712,-0.338386,167.477,180.113,16.6741,29.8264,123.967,169.474,243.647,243,25.2524,-0.979012,242.021,25.7589,27.3544,105.297,252.341,581.721,674.401,20.1014,2830.53,2.56215,53.7748,109.658,0.000932,110.099
2.00876,116.628,27.5076,72.1967,110.06,0.538859,65.0551,60.8184,39.5918,25.3971,28.5367,15.3476,5.31119,5.36068,30.4677,108.163,12.3525,2.83064,1.08763,179.54,167.188,122.639,0.786069,249.472,279.607,30.1338,145.226,117.931,515.881,-0.338846,167.506,180.252,16.8542,29.864,128.574,169.622,242.956,241.715,23.5674,-0.982306,241.938,23.7618,27.3571,89.6994,252.145,576.274,579.45,19.9886,2857.27,2.44994,48.5573,95.2669,0,109.858
2.00301,116.236,27.6171,72.1967,110.042,0.540249,64.859,60.8184,39.704,25.5841,28.6353,15.2655,4.49927,5.23592,30.4675,108.871,12.3151,2.39228,1.01844,179.352,167,126.695,0.826677,249.959,279.308,29.3489,144.472,115.606,516.673,-0.336977,167.59,180.082,16.5762,29.8483,129.012,169.643,243.522,243.692,19.6732,-0.987883,241.993,28.2638,27.3571,125.476,252.035,577.416,644.088,19.9983,2858.42,2.33773,51.969,126.539,0.000917,110.006
2.00494,115.983,27.5849,72.1967,110.042,0.537438,65.1856,60.8184,39.704,25.8098,28.6056,15.496,4.88277,5.3152,30.4515,107.599,12.3163,2.6051,0.952122,179.241,166.888,118.99,1.10497,250.63,280.093,29.4625,145.251,115.62,516.166,-0.337429,167.422,179.917,16.7321,29.8564,124.346,169.516,243.845,245.04,25.768,-0.979952,241.966,22.4837,26.3972,80.9318,252.187,574.159,584.538,20.0164,2854.18,2.33773,54.6688,83.1608,0.000932,109.967
2.00491,116.293,27.2824,72.2082,109.948,0.534627,65.1795,61.0429,39.7788,25.6044,28.6894,15.5126,4.94656,5.32913,30.4753,108.679,12.4667,2.60454,0.998975,179.13,166.664,123.012,0.93626,250.145,279.908,29.7626,143.607,115.761,516.183,-0.335599,167.478,179.888,16.8537,29.8507,127.786,169.304,243.302,243.649,23.9558,-0.982764,242.527,22.9995,26.4,82.8951,252.252,572.959,559.295,20.0728,2853.49,2.44994,48.1565,88.4527,0,110.014
1.98431,116.746,27.4221,72.1968,110.06,0.54071,65.373,61.1177,39.7788,25.8856,28.7419,15.6114,4.82406,5.2844,30.4424,108.014,12.5422,2.5033,0.954374,179.019,166.476,121.015,1.12591,249.846,280.396,30.5494,143.778,115.738,515.963,-0.33419,167.45,179.775,16.6602,29.8615,123.174,169.325,243.324,243.715,23.7239,-0.981816,242.555,29.0303,26.4027,129.229,252.34,565.864,546.164,19.9603,2865.69,2.67437,53.928,131.994,0,109.905
1.96766,116.329,27.4893,72.2198,110.06,0.535571,65.4467,61.2299,39.7788,25.9956,28.6311,15.4015,4.77671,5.28093,30.4109,108.138,12.8442,2.47132,0.932237,178.946,166.101,121.378,0.945115,249.582,280.394,30.812,144.664,114.36,515.268,-0.33419,167.421,179.695,16.6192,29.8401,124.294,169.219,243.042,242.996,26.3745,-0.977645,242.667,24.9354,26.4027,100.478,252.558,546.468,585.871,20.0258,2850.97,2.86138,54.513,105.163,0.000917,110.061
1.94237,116.085,27.5402,72.2082,109.948,0.540741,65.3724,61.3421,39.7788,25.6964,28.7028,15.5252,4.79341,5.31873,30.4429,108.016,13.2129,2.50347,0.942397,179.203,165.99,121.688,1.07393,248.573,281.404,32.8317,145.124,114.049,516.098,-0.333271,167.338,179.859,16.7546,29.8537,123.195,169.177,242.889,243.3,23.9543,-0.980426,242.555,25.4385,26.4027,103.115,252.581,634.02,707.947,19.9417,2846.66,3.16061,53.9456,107.208,0.000016,110.124
1.89767,115.21,27.5061,72.2546,109.93,0.539336,65.259,61.5291,39.8911,25.8086,28.6438,15.5434,4.79055,5.2844,30.4342,108.033,13.2142,2.50773,0.932377,179.279,166.065,122.502,1.15008,248.349,281.293,32.944,145.084,114.32,516.196,-0.332337,167.394,179.999,16.5628,29.8346,123.836,169.135,242.326,242.978,26.5867,-0.976231,242.753,30.3981,26.4,136.049,252.929,631.386,663.807,20.0259,2850.05,3.36664,53.8967,139.225,0.000016,110.107
1.98913,116.066,27.456,72.1967,110.06,0.539789,65.127,61.6413,39.8911,25.4713,28.409,15.506,4.74808,5.26025,30.5247,106.994,13.027,2.5228,0.924733,179.354,166.29,122.795,1.01058,248.046,281.293,33.2479,145.991,113.801,515.551,-0.331854,167.534,180.028,16.715,29.8482,123.712,169.263,241.612,240.178,27.1122,-0.975307,242.948,28.4643,26.3972,125.511,253.252,627.931,739.772,19.9981,2847.32,3.64717,55.141,127.174,0.000917,109.975
2.02184,115.918,27.2689,72.1967,110.06,0.538828,65.2996,61.7535,39.8911,25.4925,28.3132,15.4456,4.83415,5.28804,30.3158,107.138,12.9852,2.57082,0.95804,179.574,166.589,123.277,1.20045,247.073,281.215,34.1794,147.06,115.346,516.891,-0.329526,167.59,180.219,16.8133,29.8424,124.779,169.474,241.263,239.074,26.8706,-0.975766,242.92,31.5936,26.3972,143.189,253.254,627.899,649.586,20.0634,2830.44,3.88998,52.8381,144.657,0.000016,109.967
2.02622,116.908,27.2252,72.1967,110.06,0.538383,65.2788,61.8657,40.0033,25.8821,28.2989,15.4609,4.84383,5.30532,30.4274,106.1,12.8779,2.56937,0.990602,179.541,166.664,124.299,1.14483,247.112,280.505,33.4301,147.02,116.16,516.505,-0.33046,167.59,180.225,16.5929,29.8292,125.578,169.453,240.745,237.408,26.543,-0.976239,242.809,33.0989,26.3945,155.205,253.122,625.569,672.04,19.9792,2838.44,4.18922,55.6493,156.886,0.010564,109.921
1.99649,116.645,27.3958,72.1967,110.06,0.536032,65.1763,61.8661,40.0033,25.8273,28.3308,15.5063,4.78357,5.29099,30.4898,105.376,12.6177,2.5064,0.990213,179.281,166.663,124.721,1.21396,246.889,280.396,33.5068,147.63,116.384,516.687,-0.330889,167.561,180,16.7288,29.8697,124.611,169.305,240.723,236.195,25.5172,-0.978104,242.555,28.7761,26.3918,128.515,252.862,623.952,740.652,19.9147,2867.31,4.37623,53.4655,131.127,0.041183,110.022
1.99466,115.754,27.2092,72.1967,109.949,0.538375,64.9808,61.8841,40.1155,26.1284,28.6199,15.4175,4.74977,5.28746,30.4587,106.14,12.7656,2.48393,0.977133,179.279,166.513,125.446,1.17612,247.152,281.028,33.8755,147.649,115.7,516.97,-0.330476,167.59,179.916,16.6328,29.8616,124.403,169.411,240.398,236.132,27.2059,-0.975773,242.415,33.9263,26.3918,160.633,252.904,624.408,752.75,20.0633,2850.01,4.71287,55.8058,161.022,3.42702,110.014
1.99282,116.516,27.2669,72.1967,110.06,0.535087,65.1931,61.978,40.1155,25.8852,28.5393,15.4794,4.75105,5.27036,30.3867,106.204,13.1006,2.4851,0.978422,179.427,166.327,125.156,1.1219,247.638,281.441,33.8025,148.178,116.01,516.604,-0.330001,167.562,180.026,16.702,29.8593,124.967,169.328,240.614,237.235,25.6945,-0.978096,242.527,27.2992,26.3917,117.986,253.103,625.799,667.45,20.0075,2854.36,4.90144,54.6573,120.757,0,109.967
1.97514,116.089,27.3792,72.1967,109.967,0.534166,64.9803,62.0712,40.1155,25.9018,28.3821,15.4394,4.76253,5.26025,30.4189,105.705,12.9914,2.50349,1.08216,179.281,166.289,126.137,1.10916,248.345,281.363,33.0183,148.531,114.282,516.051,-0.331395,167.59,179.917,16.8535,29.8697,125.197,169.39,240.939,237.43,25.0652,-0.979028,242.584,27.3194,26.389,117.088,253.21,625.959,694.564,19.9422,2853.15,5.18072,48.4342,120.634,0,110.022
1.99099,115.846,27.4982,72.1967,109.948,0.536501,65.0834,62.1834,40.1167,26.2387,28.3404,15.403,4.82274,5.26701,30.4186,105.043,12.9939,2.5652,0.982244,179.358,166.364,125.807,1.05153,248.309,281.029,32.7206,148.281,113.636,515.512,-0.331356,167.675,180.004,16.5886,29.8399,125.259,169.602,241.392,238.364,24.6373,-0.979952,242.724,31.3404,26.389,146.022,253.19,620.453,656.521,20.0351,2857.51,5.51705,47.6211,146.587,0,110.029
1.99088,116.105,27.464,72.1967,109.949,0.537399,65.0862,62.184,40.1903,25.8273,28.4092,15.3976,4.78491,5.2636,30.4346,105.258,12.9527,2.53737,0.979758,179.392,166.439,125.346,1.07387,248.049,281.029,32.9808,148.597,114.825,516.744,-0.329534,167.759,180,16.8544,29.8749,125.655,169.706,241.502,238.884,24.5195,-0.979952,242.808,28.4951,26.3917,125.832,253.338,617.625,675.562,19.9892,2848.44,5.7611,51.682,128.769,0,110.014
1.99372,116.073,27.1866,72.1967,109.967,0.539312,65.1304,62.2959,40.3209,26.1265,28.4638,15.5877,4.77092,5.2699,30.4344,106.786,13.0644,2.52891,0.998446,179.466,166.402,125.91,1.06256,248.087,281.066,32.9783,149.06,115.468,515.589,-0.330468,167.842,180.055,16.6774,29.851,126.118,169.686,241.392,239.462,24.8297,-0.979486,242.891,30.2941,26.3918,136.278,253.426,618.56,649.438,19.9892,2829.5,6.00517,48.8191,139.001,0.000016,110.006
1.989,115.729,27.3552,72.1967,109.967,0.538391,65.2129,62.2959,40.4334,26.1284,28.5074,15.5774,4.74841,5.25978,30.3701,106.476,12.9902,2.50213,0.993615,179.391,166.401,126.367,1.04765,247.933,281.104,33.2073,148.7,114.78,515.545,-0.330912,167.871,179.971,16.8143,29.8374,126.097,169.644,241.438,239.295,23.7989,-0.980892,242.864,31.8494,26.3917,147.598,253.384,617.391,669.433,20.0164,2848.2,6.30439,55.4166,149.4,0,110.037
1.98352,115.773,27.4934,72.1967,109.967,0.540694,65.2501,62.4081,40.4147,26.0143,28.6737,15.6241,4.7441,5.24274,30.4268,106.705,12.9895,2.50213,1.02433,179.316,166.327,126.761,1.16699,247.9,280.845,32.9084,148.808,114.448,515.581,-0.330927,167.843,179.888,16.9087,29.8403,125.387,169.644,241.438,239.205,24.2096,-0.980426,242.92,26.7515,26.3918,113.18,253.427,616.927,666.655,20.0445,2851.19,6.62077,54.683,117.167,0,110.053
1.98255,115.824,27.4491,72.1967,109.967,0.533705,65.1399,62.4829,40.5269,26.24,28.5519,15.4501,4.78303,5.23592,30.4188,106.825,13.1399,2.55787,1.04285,179.392,166.252,126.911,1.12026,248.01,281.217,33.2073,148.977,114.638,514.754,-0.332313,167.815,180.054,16.7178,29.8701,125.577,169.644,241.243,239.702,25.0061,-0.979944,242.949,30.7567,26.3918,141.494,253.429,615.287,651.698,19.98,2844.14,6.80966,54.5071,143.26,0,109.99
1.99097,116.009,27.3297,72.1967,109.967,0.543514,65.0837,62.4829,40.5453,26.2387,28.7028,15.3964,4.67266,5.24609,30.4189,107.383,12.9927,2.42775,1.0085,179.281,166.251,126.494,1.08313,247.672,280.916,33.2435,148.869,114.305,515.026,-0.331862,167.815,179.916,16.7873,29.8866,125.49,169.664,241.329,238.793,24.0189,-0.9809,243.033,29.5775,26.3918,134.988,253.58,627.436,676.89,19.961,2856.22,7.1067,52.7093,137.436,0.000016,109.991
1.98622,115.84,27.4655,72.1967,109.967,0.535587,65.109,62.4829,40.602,26.2384,28.5946,15.4562,4.70488,5.22216,30.4105,105.538,13.2535,2.46837,1.0496,179.468,166.214,126.91,1.12986,247.601,281.105,33.5043,149.06,115.049,514.652,-0.332321,167.843,180.058,16.7182,29.8782,126.323,169.665,241.35,239.291,24.6827,-0.979968,242.92,28.8616,26.389,128.446,253.428,623.438,703.513,19.9794,2846.48,7.33113,55.4935,131.89,0.000917,110.014
1.99288,115.321,27.4452,72.1967,109.967,0.541163,65.0262,62.5948,40.6204,26.1246,28.3401,15.5455,4.70781,5.26342,30.411,105.56,13.2897,2.47402,0.99812,179.467,166.177,126.118,1.12212,247.635,281.552,33.9173,148.745,115.24,514.662,-0.332781,167.815,180.056,16.842,29.8697,125.593,169.685,241.113,238.945,25.2204,-0.979494,242.809,26.5205,26.389,112.607,253.385,620.894,654.635,20.0733,2853.73,7.51814,54.7243,116.108,2.85509,110.037
1.99458,116.236,27.4431,72.1967,109.967,0.533244,64.9986,62.5951,40.7326,25.8273,28.607,15.4714,4.72025,5.2354,30.4265,105.747,13.1767,2.48393,1.0067,179.317,166.139,125.847,1.13362,247.333,281.554,34.2199,148.744,116.446,515.16,-0.33187,167.815,179.888,16.7467,29.8807,125.073,169.665,241.134,238.748,24.7785,-0.979952,242.892,29.6286,26.389,135.738,253.407,598.452,669.928,19.9513,2841.18,7.74257,48.5201,138.788,0,109.913
1.9965,115.544,27.1417,72.1967,109.874,0.546817,64.9691,62.5951,40.7326,26.0162,28.5205,15.4197,4.50918,5.21477,30.4188,105.67,13.178,2.40491,0.998788,179.317,166.103,126.309,1.16643,247.563,281.853,34.2898,148.283,116.135,513.865,-0.333723,167.759,179.888,16.7161,29.8486,125.343,169.56,240.853,238.188,25.8665,-0.978562,242.948,31.5105,26.3863,145.297,253.344,632.598,708.111,20.0359,2833.72,7.85602,55.4376,148.444,0,110.1
1.99097,116.03,27.4271,72.1967,110.079,0.536524,65.1576,62.5951,40.8449,25.9021,28.2853,15.3696,4.62337,5.23239,30.3948,107.371,13.1044,2.47739,1.02194,179.395,166.29,125.722,1.11687,248.309,282.001,33.6546,148.325,116.969,513.039,-0.334174,167.814,180.029,16.9387,29.8425,125.619,169.603,240.899,237.733,25.6405,-0.979036,242.891,25.7821,26.3863,104.204,253.494,632.742,646.773,19.9788,2835.17,8.0418,55.4277,111.281,0,109.967
1.98358,115.394,27.1343,72.1967,109.967,0.543514,65.2626,62.5951,40.8265,25.9008,28.5105,15.2212,4.70343,5.23216,30.4427,106.7,12.9534,2.53992,1.05969,179.467,166.514,127.92,1.1316,248.384,282.115,33.7301,148.407,118.476,513.084,-0.334641,167.843,180.056,16.8814,29.8754,126.746,169.686,241.113,238.057,24.4485,-0.980892,242.863,27.3959,26.3863,121.08,253.536,618.833,704.109,20.0455,2832,8.24783,48.0575,122.081,0.003014,110.061
1.99932,116.105,27.3611,72.1851,110.079,0.539304,65.5128,62.5951,40.8262,26.1468,28.4242,15.426,4.7049,5.24279,30.3947,105.35,12.8797,2.52617,1.05223,179.506,166.626,127.266,1.12001,248.984,282.005,33.022,148.297,119.538,512.022,-0.335108,167.871,180.029,16.7147,29.8616,126.39,169.792,241.285,238.753,24.296,-0.98135,242.919,27.3986,26.3835,119.746,253.687,593.776,624.069,19.9889,2854.42,8.34258,54.054,122.974,0.045952,109.92
2.00684,115.906,27.306,72.1851,109.967,0.543514,65.4386,62.5951,40.9571,26.2574,28.38,15.2469,4.76382,5.2699,30.4427,104.228,12.6539,2.54135,1.03458,179.243,166.589,125.928,1.05544,249.024,282.265,33.2048,145.813,119.14,513.308,-0.333723,167.843,179.722,16.687,29.8588,126.242,169.686,241.612,239.122,24.2277,-0.981358,242.891,26.0737,26.3835,109.763,253.491,595.14,648.269,19.9792,2853.61,8.54675,47.8944,114.505,0.00087,109.96
2.00946,115.976,27.3001,72.1851,109.986,0.541163,65.4022,62.7073,41.0509,26.1452,28.323,15.6309,4.77652,5.24615,30.4028,103.233,12.9908,2.53987,1.03999,179.243,166.289,125.009,1.10155,249.093,282.717,33.6235,144.475,119.034,512.103,-0.336043,167.786,179.833,16.549,29.8101,125.762,169.644,241.676,240.615,24.3764,-0.9809,242.781,29.6019,26.3835,133.612,253.493,601.257,659.681,19.9986,2835.81,8.73377,53.928,136.006,0,109.999
2.00965,115.718,27.1555,72.1851,109.967,0.543053,65.4109,62.7073,41.1441,26.4394,28.4327,15.4153,4.8719,5.26325,30.4264,102.132,13.1786,2.64401,0.98998,179.318,166.139,124.047,1.03071,249.21,282.564,33.3539,144.43,120.078,512.004,-0.335583,167.73,179.834,16.6436,29.8473,125.112,169.516,241.763,240.872,24.8652,-0.980426,242.949,31.5381,26.3835,146.789,253.841,601.027,632.886,20.0075,2850.43,8.95819,54.1662,148.504,0,109.975
2.00775,115.891,27.3399,72.1851,109.967,0.543053,65.3266,62.8195,41.1254,26.426,28.349,15.4442,4.81438,5.27019,30.4106,103.755,13.216,2.58078,0.993615,179.393,166.139,123.276,1.06654,249.024,282.416,33.3926,142.793,119.686,511.819,-0.336058,167.787,179.89,16.6581,29.8291,124.842,169.663,242.023,241.46,24.8537,-0.97996,243.173,27.6541,26.3808,121.952,253.885,599.153,631.332,19.9794,2856.45,9.14521,47.696,123.697,0,109.975
2.00598,115.853,27.1404,72.1851,109.967,0.543974,65.3266,62.8195,41.2376,26.3138,28.1283,15.3997,4.79184,5.26002,30.427,103.983,13.2154,2.55391,1.02818,179.317,166.139,123.023,1.0757,249.094,282.305,33.2104,141.823,119.14,511.567,-0.336074,167.842,179.805,16.4367,29.8076,124.634,169.623,241.979,240.571,25.5714,-0.979494,243.284,26.4147,26.3808,111.331,253.885,604.089,684.149,19.998,2847.33,9.35124,53.377,114.624,0,110.03
1.99562,115.249,27.3738,72.1851,109.967,0.541187,65.2696,62.8943,41.2376,26.1452,28.4903,15.4545,4.85885,5.24979,30.4026,103.267,13.4007,2.63764,1.06598,179.465,166.065,122.669,1.07573,248.724,282.526,33.8019,142.681,119.576,511.905,-0.336043,167.759,179.972,16.7427,29.8561,124.632,169.495,241.979,240.334,24.8542,-0.980426,243.285,26.441,26.3808,112.994,253.906,603.626,681.344,20.0262,2850.81,9.55633,53.4361,119.499,0,110.037
1.99006,115.721,27.0667,72.1851,109.986,0.541163,65.2237,63.0066,41.3498,26.1452,28.4106,15.5266,4.80028,5.26002,30.4424,102.957,13.178,2.5723,1.04572,179.243,166.065,122.774,1.10174,248.65,282.757,34.107,141.505,119.536,511.574,-0.336541,167.759,179.778,16.7126,29.851,124.823,169.599,242.153,240.094,25.2555,-0.97996,243.256,25.6865,26.3808,107.041,253.817,605.239,641.022,19.9699,2866.5,9.65047,50.9104,111.409,0,109.952
1.9853,115.599,27.3528,72.1851,109.91,0.538328,64.9447,63.0066,41.3501,26.1265,28.2146,15.4508,4.73986,5.26331,30.4431,104.086,13.178,2.52591,1.06287,179.279,166.102,122.352,1.07005,249.431,283.464,34.0327,140.921,119.419,512.132,-0.336066,167.758,179.888,16.5872,29.8426,124.447,169.454,242.11,240.119,25.8931,-0.979494,243.173,29.7398,26.378,136.318,253.906,603.852,686.144,20.0266,2831.29,9.87458,48.4606,137.89,0.057557,110.053
1.97974,115.987,27.0976,72.1851,109.864,0.543568,64.97,62.8195,41.0122,26.1452,28.3933,15.5548,4.59738,5.22705,30.4182,103.319,13.1405,2.42844,1.10815,179.111,165.971,122.032,1.11867,249.528,283.444,33.9161,141.235,120.15,511.021,-0.33746,167.449,179.705,16.576,29.8495,124.508,169.315,242.317,241.561,24.9642,-0.980655,242.947,28.2152,26.378,125.532,253.622,630.438,644.727,19.9697,2860.25,9.94939,54.0181,128.641,0,109.955
1.98159,115.361,27.0853,72.1851,109.967,0.546317,65.018,62.4829,40.8449,25.7338,28.2659,15.396,4.49972,5.24557,30.4182,104.269,13.4357,2.35753,1.09706,179.389,165.953,122,1.04159,250.033,283.126,33.0931,142.219,121.52,511.109,-0.337,167.338,179.941,16.7579,29.81,124.717,169.241,242.52,241.672,25.2751,-0.980884,242.976,29.3711,26.378,131.57,253.795,618.315,682.084,20.0547,2833.69,10.0616,53.9555,134.529,0.765345,110.053
1.9854,116.181,27.3487,72.1851,109.984,0.539796,65.1671,62.5013,40.8449,25.605,28.3778,15.6154,4.69344,5.26348,30.4024,105.868,13.4007,2.48674,1.09234,179.541,166.14,122.815,0.976278,249.886,283.127,33.2416,142.453,121.282,509.92,-0.338838,167.366,180.111,16.6558,29.8155,125.303,169.347,242.977,242.59,23.9053,-0.982764,243.005,26.0755,26.378,109.259,253.647,620.196,656.965,19.9328,2848.52,10.1757,54.728,113.971,2.3189,109.936
1.9909,115.637,27.0788,72.1851,109.857,0.551487,64.9986,62.4268,40.9552,25.6215,28.2661,15.5026,4.69077,5.25614,30.4262,103.914,13.1056,2.48941,1.11494,179.32,166.214,122.813,1.0199,250.219,283.202,32.9833,141.844,119.62,510.144,-0.338379,167.422,179.918,16.5738,29.8154,124.78,169.473,243.345,243.345,23.381,-0.983222,243.115,25.657,26.378,106.536,253.559,593.301,707.242,20.0262,2847.84,10.3608,49.8345,111.585,2.42522,110.069
